CustomerID,MonthlyIncome,MonthlyExpenses,LoanAmount,CreditScore,RiskGrade,PreviousDefaults,DefaultIn6Months
899,2104.0153880858884,1075.3421805891298,11879.759412152556,368.4047890815233,I,3,0
900,2684.0682468357445,1905.826539558343,25680.201097632056,769.027999157037,K,0,1
901,3663.0900411682187,2814.724609299591,41693.374405644594,758.6025554247685,K,0,0
902,2212.2576309905576,3149.417586042543,8226.714762126107,513.8437307317901,I,4,0
903,3451.4834807183784,4054.406483208843,27835.74349110497,621.3528572967161,I,1,0
904,6664.332487757538,3453.0795196176136,35850.78899834404,798.2147403357554,J,0,0
905,5371.396404739983,3239.4124630829883,43169.166011081616,801.357274553903,J,3,0
906,9141.373688615799,2353.019123685986,46842.71244990876,730.7010651684899,J,4,1
907,8539.548493907527,2632.137957320624,39447.35580897769,415.2739160978234,K,1,0
908,4734.538813583008,2365.3437322558148,32988.59151287809,701.6555440446697,J,0,0
909,4075.38746745034,4289.747135276224,22247.384180325527,355.60413779088117,I,2,0
910,5037.539265338135,1535.0020364677994,6493.397555232562,791.666152700013,J,3,0
911,6722.359540118462,525.7441919388408,35777.12243375054,382.031841968293,K,3,0
912,4144.50912658301,3430.9395375180766,49644.12791929886,664.291752061298,K,1,0
913,6993.191262793072,1411.0798263747413,37101.269141872894,635.6338008387918,J,3,0
914,5275.293217529924,4505.518113394142,1818.8435931485876,727.2948107337706,K,1,1
915,6416.377446815842,4365.708483679952,25316.7389240501,603.3676262971505,K,3,0
916,5489.012233082533,845.2731736769265,31117.68499166229,332.7616164566527,K,0,0
917,4355.7260763353415,978.7478243633481,34794.035854039306,688.2154397242821,J,1,0
918,9587.626455697253,2728.2721651099982,36266.56594443472,510.73500735939734,K,3,0
919,8108.846353278087,3241.501982462096,28347.31361960968,476.1567506705104,J,0,0
920,3120.9054061316206,1737.0875186700835,11944.656303977774,845.4204522435541,J,0,1
921,8947.743807183302,3725.589725147168,47167.832412350785,624.7198712778503,K,0,0
922,5899.449585996109,3177.122094134922,35136.65691551943,690.8954902981762,J,1,0
923,9156.417815152732,1961.7084938684961,12605.161806601063,589.4793753146066,J,1,0
924,8398.842047578522,614.1716961904202,16793.769781243373,723.484955273409,K,3,0
925,5401.708035753868,3875.6762658433295,46174.45586088812,713.6400045249864,K,2,0
926,2179.7544665609394,1466.3914962128722,44486.77414865945,661.4303636240883,J,2,0
927,4149.418875079568,4255.131845581827,20852.17547954639,848.7586837940772,I,4,0
928,6333.073717286936,2391.3061702441482,2877.053877581098,552.8864437457257,I,2,0
929,7067.825758609179,3096.8484918429444,3376.371075802971,688.4057915639853,I,2,0
930,4063.1014834656185,4428.269286840508,14911.996255001064,738.777879542705,I,3,0
931,3114.848592582593,4386.30350413979,31826.988747610976,506.81909027699936,J,1,0
932,8679.441894394393,2171.8380885960796,29625.53713139353,551.4462651544902,K,2,0
933,9875.217445628417,1440.000017216794,32057.561560253194,833.0419965148219,I,4,0
934,6205.521458421486,3988.1573497786762,36146.86562467323,317.76005941963444,K,3,0
935,3373.434286786428,2448.8609162095904,1932.5804260441823,484.41260967850286,I,0,1
936,4178.458612154952,1364.1889710155183,6149.194163449701,567.4171292862685,I,0,0
937,2147.125412379734,4569.914040427176,18614.68913953342,300.8057461880546,I,4,1
938,9314.390452483993,1391.4688740848933,8588.139878557506,794.5199055536365,K,1,0
939,2942.008663121129,616.1322568605399,4690.682084683153,457.4344201166873,K,0,0
940,6612.1318041140285,591.2598819533898,32407.25540386926,441.7376576601944,I,1,0
941,4192.441765497648,3300.419104044189,40951.48739706385,751.179407444558,K,2,0
942,6433.424020126347,3477.5377732288866,37878.70621427984,452.89077567636144,I,2,1
943,7211.363106814913,1899.6876727564277,41034.94915184978,661.6924266461123,J,2,1
944,8637.934429657613,1940.0494516117853,33626.970658835984,751.8267291460776,K,0,0
945,3651.3701740848255,2027.7226177697423,37031.92076889591,735.8622662407048,I,0,0
946,2087.966629267844,3560.713460414954,14317.159936206765,730.0729055842609,J,1,1
947,3095.085040550458,761.6020596207286,49657.39377792405,348.75066342587917,J,1,0
948,9200.14913478484,4681.023587110965,9975.11707020047,343.9158321648003,I,4,1
949,8991.120620500122,1501.344698798509,11510.199845079742,468.7235196555631,J,2,0
950,6779.304817362467,4998.529423589415,15157.169758976495,319.7713346578098,J,3,0
951,6804.134883469227,1271.8521220423415,48791.28907522237,575.2363550855954,I,3,0
952,7320.293396370043,3971.9590579056985,49426.1408783414,517.1301364486201,J,2,0
953,3402.970228987597,1505.3564521833127,39949.793735618376,606.364251898732,J,4,0
954,9315.295567399678,863.8106073946428,31823.82232942205,464.33369626832973,I,1,1
955,5350.164199136585,4437.19995957792,26483.066184046056,567.1647016447349,I,0,0
956,5065.108225995979,4364.380666359014,48560.42143865544,484.1096212224796,J,4,0
957,6151.341642262701,2316.066766023206,35085.51734005413,407.36445072281975,K,4,0
958,2375.7277342004404,3660.7826414319206,47291.77628797548,657.1516746257983,I,2,1
959,3330.2669500486354,3006.796697077627,16510.98917440357,670.3897458245518,K,1,0
960,7904.268931410964,4338.30251153187,17354.964821208716,756.0774310123626,I,3,0
961,2662.389343401012,1917.7518619339448,42881.505111803344,781.1134807345486,K,3,0
962,6825.216875731106,2856.5257999954333,8342.891108679425,687.4540474023535,I,3,1
963,3962.7928774505676,2684.175670420477,47350.46520350771,678.1239476836316,J,4,0
964,5114.364912335813,2092.5762181558644,25866.24337850697,331.1716159350599,J,0,0
965,4309.549894165599,4511.547790503675,46394.28005060119,360.37858280199436,K,1,0
966,4845.3817317195935,1246.4506609814096,17502.846647564842,746.9094907149804,K,0,0
967,7752.367241473964,1172.7888778431327,36081.98630283045,428.12319389299734,I,3,0
968,4376.9737249854,3096.092908952381,24660.880976661792,495.56078311939564,I,0,0
969,6531.237122375178,3458.724034932239,31713.377882028177,379.91354452173226,K,4,0
970,5808.403217592797,1375.7866444605434,25714.25216381846,407.33358271620546,K,2,1
971,7309.369322901185,2258.228490145809,48388.66525119671,726.4794794536134,J,0,0
972,9494.637914598065,4759.537293404347,34913.164492881944,444.02279073354606,K,0,0
973,7860.576777682002,1609.7784021080329,13314.629462689456,546.9692314453046,J,0,0
974,3719.5230287260542,3507.6231595282734,45574.16917334914,383.4192551825816,K,3,1
975,2249.465080490277,3830.6722716391587,15407.457169600113,672.8614484738542,J,0,1
976,4098.1123543986005,2516.579147593218,19208.649865741958,700.5483537734119,J,1,0
977,6760.623445602038,4718.866940418124,6004.061202990455,498.9307748442926,J,4,0
978,2411.4065078740027,3814.955308484557,45098.35947001335,731.6106553675128,I,1,0
979,5970.929977609891,2560.66060937404,15019.489138165287,431.94865855716955,J,1,1
980,6774.742791335114,3062.0084079924227,13686.963278637735,680.5471241550858,K,3,0
981,4673.951126535687,3616.760495412953,46092.86730175274,701.4805197812497,K,0,0
982,8167.297629966575,3164.855811931482,40470.816257846636,832.7615577838269,K,4,0
983,2852.786025070174,4454.139127217341,7912.867154449345,427.77691585269395,I,4,1
984,2601.10225388647,2105.998980261805,38696.90069128035,351.540764023514,J,4,1
985,7825.510049628827,1849.4858302511223,45738.621804635746,444.6694822593826,I,0,0
986,5963.930529649588,1462.2750027286893,4847.049692326452,367.5742081201655,J,4,1
987,7507.219171421888,670.0233562906781,41435.53475032408,393.3318696718703,K,4,0
988,5478.61870882997,693.562839710249,27823.582541779742,483.7629815207859,J,2,0
989,3971.2162659128544,4415.248368991773,33790.67501956123,527.6949106971005,I,2,1
990,8552.818541393597,3552.769158826583,25149.862606341907,797.0483241632587,I,4,0
991,8395.327031751835,3472.3958694641874,35192.35116035865,407.5886743250116,I,1,0
992,7557.571766835414,3265.892685206987,2670.7952216709077,834.4674367566689,I,0,1
993,4177.161097839701,4321.486151123472,38372.6294379409,745.5842654428944,K,1,0
994,6721.845334952697,2661.2011654953235,2633.841195088962,784.8092644413925,I,1,1
995,4887.791175520214,4416.848728512351,23309.692539619828,811.1941943571339,I,0,1
996,2732.656586613073,2117.5026178200765,8397.28466338445,714.2826584276164,I,0,0
997,9338.508603697943,4670.183769525907,41355.13959021405,733.8289073893836,K,3,1
998,3094.549047351691,3643.9564103655803,16369.384549607761,540.8000631330907,J,3,0
999,9601.898830566419,1657.2971121099226,23250.58368561229,580.7476290719342,K,3,0
1000,5568.046183663646,3038.382147598813,22008.786323617267,812.8669847216488,K,4,0
1001,3481.063430708957,2898.63752669715,38852.59631855062,508.0407513539572,K,4,0
1002,6335.2075790268655,1120.5446977865029,24576.073630002797,323.07089018531394,J,4,1
1003,8983.566687011265,3160.5930758777636,39658.95841550696,719.5149120111251,I,3,0
1004,7857.79909127649,1916.5353067263109,4601.905563331087,615.2366314446351,K,0,0
1005,8452.489182891597,735.569450643211,10388.10442724676,748.1817792888214,I,4,1
1006,7270.266933685739,4768.952709679542,28025.17823267167,341.55319663602916,I,0,0
1007,7538.212516142819,3386.7066607892953,47407.32791288206,641.6775947616844,J,3,0
1008,8793.565212522555,4446.1351934188115,4663.134489367236,436.2382383949169,J,0,1
1009,3997.3440708734875,3542.252022559639,3111.1265916863513,796.7977269719662,K,4,0
1010,5915.399709145124,2106.426614630508,8670.983071464929,360.4504668579601,J,0,0
1011,3769.6755345568176,2807.0963254796516,32416.50331414767,763.6880999987847,J,3,0
1012,9901.344063973176,3540.860421562297,20550.65291684211,348.7048385845507,J,4,0
1013,9552.474717492905,4821.135463406469,41452.066591466624,313.80354552334893,I,4,0
1014,2315.4144909480474,1641.5125660476342,4524.724422586924,429.2826865230573,J,3,0
1015,7644.601380125508,4437.39676380853,10624.290253920353,483.1744975096761,K,1,0
1016,9401.986539325326,4658.3501238242125,15701.293867779888,644.5908244965292,J,2,1
1017,3444.6027610186684,3516.8698159653045,31709.77424775048,372.4485285485796,K,3,0
1018,6543.561844421036,4690.69982330602,34573.46182477582,540.5314634750912,K,0,0
1019,9323.906380704335,2290.453643648158,7085.961404224918,412.34498115658056,J,1,0
1020,2271.567828686391,4788.572792181993,47246.430740595235,770.4168268508848,I,3,0
1021,7579.362137974719,3662.522947246887,17711.162624320248,324.73157937321776,K,2,0
1022,4378.792058980406,689.0259533846536,35945.26938701387,495.7657496786866,K,4,1
1023,9395.169563012243,4580.927743185737,26686.178228437242,647.2557439830099,K,2,0
1024,9768.465961322941,2680.1276406493666,11915.147563808225,802.1984979285664,J,2,0
1025,9554.13191290747,2571.471431500248,42465.187832655145,777.3963824816424,K,3,1
1026,5793.71373325971,3049.099726908354,41093.66338140456,792.3555997344399,J,4,0
1027,8896.341207914507,1172.2304604705257,20407.520841917813,334.56931152564016,K,4,1
1028,8756.395188280563,2611.247218553294,29841.771698998917,762.5077938049027,I,2,1
1029,4552.803785946045,4240.072475229856,13633.459100861048,728.9519181992655,K,3,0
1030,8631.323793205418,569.671066118819,34802.72980856877,796.3374071015904,J,4,0
1031,2296.061077723941,1728.1272214596709,16142.313818401139,471.36694699190076,J,4,1
1032,6770.1590278564245,511.04563899729897,42359.85798472951,801.4708084503517,K,0,1
1033,3840.0706983016244,2370.7008911743173,11651.870109586442,521.4525967975463,J,2,0
1034,2964.5350862182304,3777.4197972218058,1725.3677181047428,648.75482703919,I,1,1
1035,2615.6256130336733,4094.4732310158283,14156.894056428004,533.2984451638491,J,2,1
1036,7570.310207025118,4753.353925071529,10361.571836514848,535.2066367836081,K,3,0
1037,4718.999710144529,3238.270758368539,25906.03554652129,600.6503603371958,I,4,0
1038,7798.134172230091,1645.8208999380297,10981.461291172238,495.7596902914524,J,4,0
1039,2522.850726391539,4658.665771115146,38396.30366525524,736.0053468480796,K,0,0
1040,4522.322702644883,3988.9208924616923,12827.161262196192,648.5013044783814,J,4,0
1041,6315.930339002698,3084.9281735141503,35641.44081572013,679.3656688464201,K,4,0
1042,8325.785318711709,3630.380970735212,29345.075227672478,427.06914012196995,J,1,0
1043,4550.020023456559,4659.423597533431,49326.242967122336,833.2664086647658,J,2,0
1044,7007.1310114960725,3705.7731281281476,49995.14787345235,663.096853775131,I,4,1
1045,9087.821985889497,2157.685284131303,43606.778082549165,408.4577254917154,I,3,0
1046,6926.905505458437,3708.626910300935,38239.1850956388,712.7696339090686,J,1,0
1047,3863.67579802907,681.2517323092454,19936.364286028114,395.54275676419246,K,1,0
1048,2195.206252452304,2238.8700282376158,37910.559629433876,334.8616929647296,K,0,1
1049,8960.79099120744,2328.4536433051067,47877.101316895045,590.1543678802088,J,3,0
1050,2170.155286803097,1250.7720548937561,2145.501194376764,604.438174789291,J,1,0
1051,8997.613381473595,603.8846624829658,27357.8203096892,403.93106610237925,I,2,0
1052,6231.497072217696,1100.2155648698426,11681.916915033295,491.60841936068744,J,3,0
1053,9512.54158810317,3445.796731086748,28335.939477573673,820.1731126232834,J,2,1
1054,8390.265886189323,4110.299673636594,23855.907398185667,456.75177764811946,K,0,0
1055,9983.4728842667,4946.915717271384,29212.660496061933,385.56243342095274,I,0,1
1056,4805.694523613682,2058.6357639882244,27997.148849517485,845.9090772659997,I,4,0
1057,8137.506311449015,3197.206500174958,48045.24491925954,466.2680450092567,J,2,0
1058,5215.447308873937,4717.152350668049,28057.11933780207,674.1395202303432,I,2,0
1059,5839.0049624312705,1251.6880160216867,42465.3723181185,427.3580997915965,K,0,1
1060,7020.043705746961,3729.4051385423422,16671.194053241477,602.5666583425142,J,2,1
1061,8989.41691349071,3897.4042991712345,22466.933750761396,512.4550926352886,J,3,0
1062,9872.667753594362,900.3899114120227,24050.260326195683,828.8685936375537,K,4,0
1063,8146.187310916145,4375.622233323793,14657.674123433606,538.0432310027683,I,4,0
1064,5342.13425733867,4158.972711998797,19609.722812419808,621.2958012999483,I,3,0
1065,5370.856018216561,650.313529598455,30327.140893871987,819.621446245081,K,1,1
1066,7900.658412711132,909.8798669602317,29429.200401922088,844.0788649658753,K,2,0
1067,3910.2171661464185,721.0710225133355,32185.331884100546,355.9121002027481,K,1,0
1068,2883.792905051157,2006.34589309713,18239.07785558691,758.8763916233139,K,1,0
1069,4836.977261126212,2791.8004580596676,16475.743262499796,510.1640718029868,I,2,0
1070,4297.911933232654,2895.5647757958295,30969.27625495399,627.1557884130871,I,0,1
1071,4370.464963647921,1704.500418962492,7510.2256729487235,506.276443425385,K,2,1
1072,3868.8620083992796,4602.185989521234,13398.545633074858,520.6139131101357,K,0,1
1073,2336.745517090895,2157.1825544236094,3064.259110696765,387.3716447918113,J,3,0
1074,2142.9914778673106,704.9757018440863,4557.931777207927,615.0215521353263,J,0,0
1075,9901.779117888253,1851.0220019362387,12925.780683769835,600.6937702695986,I,1,1
1076,5422.185069886898,2889.9924014486996,1956.9347345490323,404.14568369611993,J,1,0
1077,5074.613177277453,2336.998201647044,13025.119012285615,597.9517361336679,J,1,0
1078,7437.178261544559,1732.2913359466663,33093.83983003927,835.2060354470974,J,0,0
1079,3746.031102920513,1090.9546239394283,3994.246844977719,692.9247277195843,I,1,0
1080,9599.689471601803,4186.240250433034,22400.09721193741,564.5404077708436,J,4,0
1081,8290.760115324416,4982.653589558863,45742.330559057926,803.8461920697564,K,2,0
1082,2715.2880184980763,1982.9396008574693,39772.95661734465,616.4228960779182,I,1,0
1083,5340.646206279427,2217.2946987947175,15966.437612448004,374.27639930029187,J,0,0
1084,9032.946460497318,3281.1688610463066,46315.4684803907,601.130306296851,I,1,0
1085,9557.856178331282,3732.986636309936,17152.67834063852,399.53521345122726,J,0,0
1086,5739.212089998958,2264.1329066161607,4553.259320540562,722.1276613112209,I,2,0
1087,6907.291113685662,4572.182826418169,49708.741881637565,831.9458178620896,K,0,0
1088,3336.2715687366017,3020.0179515301324,43631.103832269415,498.45022149883164,J,2,0
1089,9929.349009095813,2526.7553438266896,23830.706381753524,539.2048340688569,J,1,0
1090,3853.3736110675472,3410.0273892195733,33652.44968542779,531.8230567612466,I,4,1
1091,9541.854193081006,4787.6173171212795,33890.175814976836,456.91498668718503,K,1,1
1092,7197.173191938948,4075.4853248976747,10529.629305792556,736.7989806832471,J,2,0
1093,6861.894359030873,680.0590874080596,10802.383024527982,639.7505830108478,K,3,0
1094,6101.508088132069,1995.3945983298183,24009.454464239465,335.22835627110777,J,3,1
1095,3845.3584937420696,2617.4510822805023,45667.0838667472,761.3434842627245,K,3,0
1096,3412.224256044066,1915.3290749409737,1489.6949680699684,402.898527134264,J,1,0
1097,3763.8896725614027,3650.844023737054,39342.7761615186,838.5331389400166,I,0,0
1098,3491.506097154036,4218.211174381615,3818.812402018053,507.1647264514112,I,4,0
1099,8236.675788534027,3791.0529283337223,24432.883629272776,639.0473059326781,K,4,0
1100,4801.002073333841,4951.999790727239,32255.768820600344,342.8029903928167,J,1,0
1101,2462.741412507171,1726.4644155186309,34651.20408704077,489.5648010785962,J,2,1
1102,9752.82104112649,4437.452727609897,3865.4839171796575,741.2946765484297,K,1,0
1103,9070.287079707405,3949.801993285188,21511.577251814444,562.4646705742921,J,3,0
1104,9422.018265561705,2129.8044090116573,29608.025764613907,797.5319159492126,I,2,0
1105,9959.262581171482,3803.560446456359,4236.231327994339,616.3261425779439,J,4,0
1106,3391.1619937558985,968.3418038821113,7619.63327317018,810.7147074676612,I,1,0
1107,5169.93615122127,4052.0006705324854,33518.80048569789,840.4354488569059,K,0,1
1108,8065.907805632731,2895.487711641962,26560.271632941935,549.6420077350517,J,0,0
1109,7568.1649444303375,1815.3057771916392,8929.604402146237,610.8361149177945,K,4,0
1110,3231.1672507188405,3450.9978580288107,27226.72750882194,759.2063537881984,I,2,0
1111,8526.664999924942,3387.2899942148406,45721.92629877637,421.84315304469715,K,3,1
1112,3795.524574693285,1442.6880022381988,1763.7916539928324,773.8962655796103,K,0,0
1113,3790.5409185809845,636.7883666518676,32489.054900806874,625.5560772074982,J,0,0
1114,6295.795383147309,2451.3016410575324,4608.871295661755,699.025074461489,K,1,0
1115,6743.519478733625,3062.8034120498955,1316.0227052703415,343.91971246489487,K,4,0
1116,6640.68966270249,4444.723752667693,8382.069944371056,721.4032258993719,J,0,0
1117,2731.894699182039,4676.975580414175,21722.424960842047,470.93279751551216,K,1,0
1118,9019.686901043044,2879.6234817054487,40314.85595011569,742.8777522674131,I,2,0
1119,4124.8003407096485,3892.115676958452,14807.489333623374,580.0338960664888,J,0,0
1120,3036.119370262433,2476.8647254759862,31657.98740704917,451.0378841485982,I,4,0
1121,9109.984638951817,3857.3697045780186,21146.675259810025,824.0178333619098,J,1,1
1122,9645.211985838027,1421.6068622262512,12482.25780633439,720.7843187413246,K,2,1
1123,8897.020938123605,2169.7913066158912,26198.108599860072,842.1273406305058,I,1,0
1124,8476.128597799025,3354.0259946612664,40075.76002825854,500.4584441267121,I,3,0
1125,7241.935845112173,581.7108452318547,41792.126132751066,657.0707984479013,I,4,1
1126,6406.858964873114,3751.075896525293,42479.4570619846,636.3737728250497,K,4,1
1127,2695.8940792912813,4259.909755706751,17589.33281519399,678.1562075878417,I,0,0
1128,5267.625704565589,2296.1374749227816,39879.347171071895,321.07411132273194,I,1,0
1129,4981.508136098511,2515.7408772972394,11396.744300336486,460.4456281325557,K,2,0
1130,4078.0302700826096,4330.769954974389,37182.82996090128,800.135665584944,K,0,1
1131,7787.3609095086795,3990.4458589671503,47470.836887358215,533.1010301797247,K,4,1
1132,5967.005880630167,1796.6727006501876,1673.4478998569023,828.3540234948509,I,1,0
1133,2648.3697272611835,1957.8924795269254,22577.8326277611,417.42674495473665,I,2,1
1134,3761.465615598491,3554.952045757685,32740.778432286224,848.5831854145991,I,4,0
1135,7466.070109276768,3034.3914160167255,35387.0127538901,683.6694999277428,J,2,0
1136,2609.0468759224013,1230.0330699342362,9628.300155190907,727.0163832365683,I,1,0
1137,8809.65531239015,1894.6845915312488,48636.98048669105,518.2736447113947,I,2,0
1138,5961.172216111795,4549.924745953944,31148.003030577675,798.8544666933415,J,0,1
1139,5844.692618613184,3596.7849652501855,9052.68946018512,600.0045955272421,J,0,1
1140,6739.262277276141,4936.884429584838,2005.6030739132493,674.5161091235493,I,1,0
1141,8597.447727401193,3951.5563849134624,39379.94574069902,352.1445492349573,J,4,0
1142,4782.4736632175445,4738.884944646156,4905.532232827495,647.4243854910914,I,3,0
1143,7424.129220472509,1472.8485824171394,7911.495132441591,783.4934435441861,K,3,0
1144,6525.855711966328,3971.6819366761656,29166.67131592884,398.05577551879344,K,3,1
1145,4136.226161355371,590.9788406650885,30571.769669031368,705.7492640491653,K,4,0
1146,9029.039890841264,3518.4200977019027,34657.468811027524,313.97041744706,K,0,0
1147,8379.408172855425,2611.770251541086,20282.186620517416,809.4116591093854,J,0,0
1148,7267.614677267404,2060.4203236403087,38921.03477937432,840.6044138171525,I,0,0
1149,8804.653832753935,4380.819585318901,48743.571381178546,494.79903673895194,J,1,0
1150,8938.353607678418,4344.204616958888,14283.652210914268,358.89061734343414,K,0,0
1151,7666.903813720278,600.3576720438962,35448.40221035935,662.2170024897298,K,0,0
1152,8696.106626909377,3242.7730510224396,46494.96396736269,316.4089827811135,I,0,0
1153,7579.771693354269,2155.245009444304,34628.051368235094,565.3674547134527,J,3,0
1154,7441.126174082403,2370.474506752021,34374.36543356872,449.4785463258376,K,2,0
1155,6948.891025721475,4244.183326484492,11964.855885175124,560.3364796740823,J,0,0
1156,8021.73311646113,1894.2789718745523,27221.379815664954,310.0515331060963,I,2,0
1157,3268.8408423445894,4743.71964786929,28563.619336624426,328.38670068888854,I,0,1
1158,9046.966073591428,1308.3522186746334,35306.348560341685,308.7867058638603,J,3,0
1159,8974.748221961856,3482.2509051568,49844.25104491295,640.5225285259127,I,3,0
1160,2233.978264276473,3524.472801561941,2648.547304644342,608.0511047213647,J,2,1
1161,8606.534004518102,1634.878226425632,4196.400402106855,428.2368991951325,J,3,1
1162,3030.9589397875616,1961.3777403524089,4819.553402115019,655.6537208972118,J,1,0
1163,4680.950834073135,4256.593216609732,37405.977589958886,786.3139912922363,K,4,0
1164,7948.066050332862,3928.123647297286,7681.335960427118,452.5271555643625,K,4,0
1165,3286.0791683864654,1980.931461416418,31500.141850026917,757.5965943334431,J,0,0
1166,8543.736192952498,2902.8044612072026,16908.775016779462,664.3800248011999,I,3,0
1167,8657.073423661936,777.5613331389295,23408.677854324837,318.6012437451407,I,4,0
1168,6059.741870086689,1439.3564707938315,11567.494831053282,506.33244270618894,K,2,0
1169,2051.086973734669,2686.192514871796,43439.22150392256,579.2664687224594,J,2,0
1170,4296.305065399302,886.8818087564522,29721.365883988292,702.4345544750968,K,2,1
1171,6935.415347005937,4294.995597013719,47283.59991553038,457.9218070393793,J,0,0
1172,9849.489424219388,3731.0279454844153,29155.216235512147,840.5015576718628,I,4,0
1173,7054.508216133347,4746.351517918227,7071.493499250387,676.4968572777972,I,4,1
1174,4078.4286485132784,3620.601076838122,9372.651258085296,505.04752244039827,K,4,0
1175,7072.0456247968905,4731.806175179835,49464.62484202451,353.3637714924116,I,2,0
1176,6319.883037726844,2995.3065006093425,36552.69466921252,399.75226814894546,J,2,1
1177,8238.763161209148,3200.983749778862,3414.6587514253933,568.1842680303362,I,0,0
1178,2855.845110615667,4896.369745818174,35485.269246698575,572.0824452271016,I,1,0
1179,8088.223220016224,3389.5811608891718,21196.47929367097,722.2453206517445,K,4,0
1180,6330.132629408882,638.5395598733597,16053.210954336335,699.3971440647389,J,0,0
1181,9703.936030871957,3757.112494837355,8548.97889279618,410.7001711847995,K,2,0
1182,4734.977328309488,4574.609114618371,42155.29377327172,627.2261413070457,K,1,0
1183,7060.975145071585,4080.11112407447,4128.227570465934,311.3419904085886,I,3,0
1184,9456.22484408014,3127.2497268144016,15201.937656602375,519.2010696613834,J,1,0
1185,2820.077823925434,3520.8658089208234,16012.761797459514,720.2578823143832,J,0,0
1186,9497.82789789161,4955.863051632523,8884.358914211516,519.7297263079415,K,1,0
1187,7503.0857784065065,907.9793982920224,25901.059281056645,759.5779318907832,K,2,0
1188,2542.6964728413755,3502.6017288495777,1573.4287137337385,836.8854095689048,I,1,1
1189,4407.70853557453,1775.2896255676721,15747.800255110047,633.9669314846511,J,2,0
1190,7665.376709162253,3380.406784637765,46747.842757620136,379.75224198796616,J,1,1
1191,2538.8048117501735,3234.3060914777243,16215.94889775828,508.8224643479759,I,0,0
1192,6657.3636814101865,1190.5557444867293,18662.50996823083,305.2158452876063,K,3,0
1193,4767.064455623654,1430.3599058310763,24185.087363469505,631.4992581124139,J,4,0
1194,6967.324142139817,3297.3331011944606,28522.97536772226,751.862675535589,I,1,0
1195,2365.9362705001026,1077.0347628669836,40626.723596216456,646.4670434076736,K,3,0
1196,8972.29444921901,1693.3139380864527,10325.739934644864,732.3474260508974,I,1,1
1197,9787.911753419176,4258.604964821011,43715.5724824353,739.9471600017376,J,3,1
1198,9751.022842285533,1971.9117770073738,38119.91850005058,768.0569169196051,K,2,0
1199,7997.214653943398,2696.270703213483,36409.866398416205,446.6650806486548,I,3,0
1200,3040.6899210450556,4735.131508156282,5253.424112017126,779.1976875512321,I,4,1
1201,8066.105567432181,1522.1708997662583,2060.3938087546494,659.7516991549201,I,3,1
1202,2196.695331670412,2253.3170781110466,30106.622344496118,459.3490561269678,J,4,0
1203,2176.988412231978,3229.0599899459553,43293.5641636349,843.0120932479437,J,4,1
1204,4588.88175319633,3899.025182767875,29637.63174289116,822.600316552418,J,3,0
1205,5909.145523237326,4557.440240207173,11448.50840683101,615.9425407635197,I,4,0
1206,8163.259342462346,4619.628444080819,5435.474999511448,763.7646081197599,J,4,1
1207,7466.363012852042,3994.880334676803,35280.22618806901,443.8219687959294,I,2,0
1208,5567.221651013987,1527.488764669897,36366.743588572666,528.8203481359895,I,0,0
1209,4189.013330253327,611.6419851915462,9454.053333668324,401.18446840910855,I,2,0
1210,9976.996001261688,2226.9826866003073,2381.3254593302777,586.0564534460864,K,0,0
1211,5409.450417887783,1136.969829445205,21005.892147936655,572.8007865394159,I,0,0
1212,5611.096194637404,3696.7444134723414,29553.216404518083,417.0472742788615,J,2,0
1213,3308.9905695333537,3475.0876407157257,35594.11806879237,670.0409315438536,I,4,0
1214,8358.476389999434,697.8723872965468,40687.30544849224,364.7846625389769,J,2,0
1215,7549.4578062519095,4264.67200608928,30916.333938029886,333.93029808834115,K,4,0
1216,3766.1569023100833,1619.3446983103202,6433.149821325766,511.6977327643124,K,2,1
1217,2659.0483649267417,2445.02183970969,34446.501934978325,525.4036277815877,I,2,1
1218,7443.994416597705,3505.701809550841,49224.65550184922,475.8573335895674,J,1,0
1219,7236.089714249082,2432.38454083514,45373.64464527279,441.87065066803774,K,3,0
1220,4186.076215985675,2485.795112599745,43711.776554206124,486.3269897552417,K,2,0
1221,9606.908498003282,795.3259790108317,15806.337514558702,389.85656567365663,K,3,0
1222,3208.4631342472017,2306.4959716700173,37788.62064624603,521.8988580230825,J,4,0
1223,5458.678408340816,3941.8155194899255,42704.068852292134,797.531855434594,I,1,0
1224,9548.927361340791,4618.29351733969,34237.984026931896,423.434784664861,I,1,1
1225,5357.818535408978,2360.737116785173,13277.526071831046,676.4481073926927,K,0,1
1226,7108.207581312684,2406.1362209558547,47737.864621872955,377.98148071881167,I,3,0
1227,5180.755183702354,3661.8219784564344,23090.151161475118,494.6486432056269,K,1,0
1228,4193.72161878936,4742.474004973745,7360.472374628091,476.64612929989096,J,4,1
1229,9871.821183678625,1701.774231077121,6379.116857812208,815.3661669245803,I,0,0
1230,5274.672050520344,2480.648929420716,32728.430377653243,535.390130690995,J,1,0
1231,9152.793629433076,4081.879595985355,22447.77267442022,679.7562690797612,I,4,0
1232,3839.6368471286896,3243.6210621831733,5629.709883769217,631.3545449342312,J,3,0
1233,3704.8376322006666,997.6385478377963,37277.864035648636,377.5665414066188,J,4,1
1234,2249.072663076091,3324.7973100301956,40166.93319567236,816.7472480668401,I,4,0
1235,7213.334603007081,1340.358280687971,36545.365908536114,490.22811052066976,K,4,0
